아틀라스전기:피의역사	떙중	판타지	남자	65.0.1 .10
황제의길(RoadofEmperor)	kin3	전쟁·밀리터리 판타지	남자	181.2.1 .10
리바이브	먹는다	판타지	남자	76.0.2 .10
마나술사가되다	이초록	판타지 SF	남자	180.0.4 .10
행복	아랍왕자	현대판타지	남자	366.0.5 .20
선듀얼리버스	be인기작가	퓨전 판타지	남자	2155642.77069.262 .30
선듀얼리버스	be인기작가	퓨전 판타지	남자	2155642.77069.262 .30
연습해봅시다	토끼굴	현대판타지 판타지	같음	0.0.0 .10
연습해봅시다	토끼굴	현대판타지 판타지	같음	0.0.0 .10
선뜨겁게던져라	세상s	스포츠	남자	1740695.40660.248 .40
창조의신좌	비오스	현대판타지 퓨전	남자	160.1.1 .10
살고싶은가그럼진화하라	환상일주	현대판타지 퓨전	남자	659403.15006.171 .40
피니언	HaraldLA	SF 전쟁·밀리터리	남자	8237.47.51 .20
검사가마법사를물리치는...	집나간쥐포	판타지 일반소설	남자	45.0.1 .10
after	mag	SF 전쟁·밀리터리	같음	0.0.0 .10
드래곤마스터(DragonMaster)	2104	게임 판타지	남자	2277.32.5 .10
구룡겁[E]	박재영™	무협	남자	1789.7.9 .50
신계의회사를다니는평범...	flight	라이트노벨 판타지	남자	0.0.0 .10
HYUCK	섟입니다	현대판타지 무협	남자	722.0.8 .10
HYUCK	섟입니다	현대판타지 무협	남자	722.0.8 .10
유령의주인(유령도서관)	한여름	판타지 현대판타지	남자	2180.69.104 .40
필드의마법사	임해	현대판타지 스포츠	남자	505262.8298.391 .30
AorB	바오그	SF 로맨스	남자	61.0.2 .10
마법의내비게이션	하지(夏池)	현대판타지 드라마	남자	37705.586.40 .40
마법의내비게이션	하지(夏池)	현대판타지 드라마	남자	37705.586.40 .40
NEXTLIFE	후니와함께	판타지 게임	남자	81.0.3 .20
파동술사	HalexH	현대판타지 판타지	남자	296.0.2 .10
행복의형태	아르꾼	일반소설 라이트노벨	남자	32.0.1 .10
비밀의에셰크	태월영	현대판타지 공포·미스테리	남자	6260.10.41 .30
만년독왕헌터되다	논융	퓨전 판타지	남자	68693.769.41 .40
만년독왕헌터되다	논융	퓨전 판타지	남자	68693.769.41 .40
뫼비우스(M?bius)	ziue	판타지 퓨전	남자	61.0.3 .20
스물네번의식사와한번...	더퍼스트	로맨스	여자	153.0.1 .30
스물네번의식사와한번...	더퍼스트	로맨스	여자	153.0.1 .30
여우소녀	존라이예트	로맨스 아동소설·동화	남자	548.9.1 .40
칼잽이이무성	sotae	퓨전 현대판타지	남자	125.0.1 .20
이안레이너	이휘	퓨전 판타지	남자	1348835.37694.266 .40
칼잽이이무성	sotae	퓨전 현대판타지	남자	125.0.1 .20
이안레이너	이휘	퓨전 판타지	남자	1348835.37694.266 .40
virtualreality	안회탈	현대판타지 게임	같음	27.0.1 .20
바다이야기	가을의바다	판타지 현대판타지	남자	4291.2.39 .50
최약의소환사	아렛	라이트노벨 판타지	남자	725.6.11 .40
최약의소환사	아렛	라이트노벨 판타지	남자	725.6.11 .40
마녀의로맨스	스모어	현대판타지 로맨스	여자	257.0.2 .20
마녀의로맨스	스모어	현대판타지 로맨스	여자	257.0.2 .20
심청담청	하늘색분필	퓨전 드라마	여자	0.0.0 .10
왕따김민준1부	JASONOH	현대판타지 무협	남자	3076.20.21 .50
苦空晝月(고공주월)	何生	무협 로맨스	남자	412564.4245.122 .50
금강천운심법	순둥순둥이	무협 퓨전	남자	493.4.1 .50
아부의신	조우85	현대판타지	남자	338.0.2 .40
마인드업로드-인공사후세계	wnssud20..	현대판타지 판타지	남자	6.0.0 .20
디온	바쿠바큐	게임 판타지	남자	24.0.0 .20
디온	바쿠바큐	게임 판타지	남자	24.0.0 .20
선좀비세상속에사령술사	테메르	현대판타지 퓨전	남자	1404187.44683.126 .30
조력자	청운淸雲	판타지 현대판타지	남자	381.0.6 .20
마안의절대자	플랜C	퓨전 판타지	남자	287.0.2 .10
양갱친구창꼬	멘탈동안	일반소설 중·단편	여자	0.0.0 .30
귀검사가있었다네	닥터파이	무협 SF	남자	463.1.4 .50
종족명드래곤	책상자	게임	남자	14097.242.22 .10
헌터스홀	전탁	판타지 현대판타지	남자	3191.3.4 .20
나는단편	fallrats	일반소설 드라마	남자	69.0.2 .10
회귀하시겠습니까?	렌카가미네	판타지	남자	125.0.1 .20
나는단편	fallrats	일반소설 드라마	남자	69.0.2 .10
회귀하시겠습니까?	렌카가미네	판타지	남자	125.0.1 .20
마이너스통장	규인	퓨전	남자	230.1.2 .40
더이상회귀는없다	국어	판타지 퓨전	남자	541161.16685.146 .30
더이상회귀는없다	국어	판타지 퓨전	남자	541161.16685.146 .30
생존리얼게임	booklove..	판타지 게임	여자	0.0.0 .10
이터(검은성배전쟁)	미생의삶	판타지 현대판타지	남자	150.0.1 .20
배신	미생의삶	현대판타지	남자	577.3.5 .20
가우리전단	라우던	SF	남자	41989.690.56 .40
웃음의악마	Narrrr	현대판타지 판타지	남자	62.0.3 .10
지존[E]	중걸	무협 판타지	남자	5631.127.21 .50
Connection	icebaby	퓨전 BL	남자	52.0.1 .20
스컬지	돌빼미	SF 현대판타지	남자	133296.1957.244 .40
스컬지	돌빼미	SF 현대판타지	남자	133296.1957.244 .40
태양의전설바람의노래2부	백야	무협	남자	54623.1326.325 .50
리버스헌터(ReverseRebir...	장길상	판타지 현대판타지	남자	29211.461.27 .40
의사[E]	이해날	판타지 현대판타지	남자	41264.611.30 .40
반야검	화장실	퓨전 무협	남자	1492.8.3 .40
반야검	화장실	퓨전 무협	남자	1492.8.3 .40
파천수	떡밥지존	무협	남자	590.3.3 .20
자비를주세요	스모어	로맨스 드라마	여자	194.0.5 .20
무제0645	daylife	로맨스	여자	85.0.2 .10
무제0645	daylife	로맨스	여자	85.0.2 .10
디디디!라이프!(DDD!LIFE)	여울향	판타지 현대판타지	남자	0.0.0 .40
「S.A.O?마법사이야기」	메리사	라이트노벨 팬픽·패러디	남자	4938.91.28 .10
「S.A.O?마법사이야기」	메리사	라이트노벨 팬픽·패러디	남자	4938.91.28 .10
불쌍한마법사	토마토감귤	현대판타지 퓨전	남자	124.3.2 .20
나혼자레벨업	신필(信筆)	현대판타지 퓨전	남자	967281.20463.53 .40
류향화연담	란란??	로맨스 판타지	여자	109.0.3 .20
용사가답이없다.	밑바닥No.1	판타지	남자	22800.307.72 .20
토쟁이	원이왕자	일반소설	남자	400.0.4 .30
올디너리다이어리	엘알토	일반소설 시·수필	남자	175.1.6 .20
누군가의영웅	오타술사	일반소설 추리	남자	390.0.5 .20
누군가의영웅	오타술사	일반소설 추리	남자	390.0.5 .20
선에이징(Aging):에라이이...	덕장	퓨전 판타지	남자	3254234.116653.151 .30
달의지팡이	지루한놈	판타지 일반소설	남자	236.2.6 .20
능력자수색대원	에리알	퓨전 판타지	남자	6544.86.27 .40
부자가게임하는법	마네키	판타지	남자	154.0.1 .10
부자가게임하는법	마네키	판타지	남자	154.0.1 .10
이계에소환되어살아가는법	마기술사	판타지	남자	39150.403.121 .10
용사레프트와공주라이트...	스타버스터	판타지 중·단편	남자	412.0.6 .20
용사레프트와공주라이트...	스타버스터	판타지 중·단편	남자	412.0.6 .20
백화살수행-후서	souloflo..	무협	남자	857.5.3 .30
이세계는무엇을위해존재...	Eightman	판타지	남자	22.0.0 .30
선더퍼스트	천사대제	스포츠 현대판타지	남자	1258497.33752.217 .40
퇴근후	salkr208..	로맨스 일반소설	여자	213.0.2 .50
혈천수라	9차원소년	무협	남자	1104.3.2 .20
별빛로	Haylien	판타지	남자	263.0.6 .20
별빛로	Haylien	판타지	남자	263.0.6 .20
우자트	엉뚱한앙마	현대판타지	남자	107308.2368.91 .40
제20대백호문주	OKC	무협 현대판타지	남자	153.0.1 .20
더뮤지션:신의목소리	웨우	현대판타지 게임	남자	307138.7010.29 .40
선투견의신	비수™	현대판타지 퓨전	남자	483911.17909.201 .30
시저스의제독[E]	헤니르	퓨전 판타지	남자	5205.70.24 .40
날아보자한명수[E]	흑신마	퓨전 판타지	남자	43276.923.27 .40
(논픽션)면접보러간다	따이공	드라마 일반소설	남자	128.3.3 .40
잠룡천마	적청하	무협	남자	236532.4491.30 .20
ego	원걸	SF 로맨스	남자	48.0.2 .20
ego	원걸	SF 로맨스	남자	48.0.2 .20
390그리고390빼기1	야망무사	일반소설 로맨스	남자	7120.5.29 .30
공포이지만공포일뿐이다!	우아으	판타지 게임	남자	0.0.0 .10
티아(TIA-Theillusionarea)	드라쿨	라이트노벨 퓨전	남자	147.4.0 .20
티아(TIA-Theillusionarea)	드라쿨	라이트노벨 퓨전	남자	147.4.0 .20
용사지망생은오늘도일당직	김두릎	판타지	남자	45.0.1 .20
무영검(無影劍)	범향	무협	남자	16912.561.225 .50
겜블러	rktlrl12..	스포츠 퓨전	남자	71.0.1 .20
니힐라:더배리어	니힐NIHIL	SF 판타지	남자	74.0.3 .20
누구도나를멈출수없다	진시월	판타지 현대판타지	남자	104303.2805.200 .40
위대한개츠비21	양서방	로맨스 일반소설	남자	2846.15.17 .50
선박산서주[E]	춘객	퓨전	남자	9036.127.36 .50
선은하군웅전기[E]	루이캇트	현대판타지 퓨전	남자	7802.156.21 .40
죽은후에	토깽이.	퓨전 현대판타지	남자	43.0.1 .50
선은하군웅전기[E]	루이캇트	현대판타지 퓨전	남자	7802.156.21 .40
선문선답	salkr208..	시·수필 중·단편	남자	92.0.1 .20
선문선답	salkr208..	시·수필 중·단편	남자	92.0.1 .20
세계의열쇠	히아넨	판타지	남자	542.2.14 .10
트리플크라운	NASE	퓨전	남자	62.1.1 .10
선나혼자9서클마법사	아르케	판타지 퓨전	남자	971171.29405.130 .30
주식의신!	정상에서	현대판타지 퓨전	남자	230196.3522.47 .40
주식의신!	정상에서	현대판타지 퓨전	남자	230196.3522.47 .40
비하인드더월드(BEHIND...	DOLPHLU	판타지 퓨전	남자	63.0.2 .10
죄수의서신	아론보임	SF 공포·미스테리	남자	19.0.1 .20
바후비긴즈(Ver.01)	Jonas	중·단편 연극·시나리오	남자	512.3.3 .20
대통령을사랑한남자	울프캉	일반소설 중·단편	남자	10732.79.22 .50
바후비긴즈(Ver.01)	Jonas	중·단편 연극·시나리오	남자	512.3.3 .20
디기탈리스	sosvbnm	로맨스	여자	5201.2.23 .20
디기탈리스	sosvbnm	로맨스	여자	5201.2.23 .20
잠좀자자	tasda	공포·미스테리	남자	0.0.0 .20
잠재력999	940708	판타지 현대판타지	남자	4069.62.4 .10
마도객	9차원소년	무협	남자	410.1.2 .20
심연의천사	하이트리	판타지 전쟁·밀리터리	남자	0.0.0 .10
로즈택배	선생김봉투	판타지 중·단편	남자	1333.7.5 .30
파라곤더글러스오리진	바랑새	판타지 로맨스	남자	13030.137.65 .10
되돌아가는달	엔블레스	퓨전 SF	남자	193.4.5 .20
되돌아가는달	엔블레스	퓨전 SF	남자	193.4.5 .20
꽃으로지다	개월노	중·단편 일반소설	남자	128.0.3 .30
현미경으로영웅관찰하기	실버쉐도우	판타지 현대판타지	남자	1550.0.8 .20
최초의살인자	가면인	현대판타지	남자	600023.19608.0 .30
최초의살인자	가면인	현대판타지	남자	600023.19608.0 .30
제작해서갑질한다	강현우	게임 현대판타지	남자	476689.10340.74 .30
선청소부감독되다	백건우.	스포츠 현대판타지	남자	1143495.27759.149 .30
트리플써클	하이트리	게임 판타지	남자	245.3.2 .10
선청소부감독되다	백건우.	스포츠 현대판타지	남자	1143495.27759.149 .30
페르소나랩소디	보리나무배	판타지	남자	8985.112.24 .40
리드에이투비[E]	이종찬	퓨전 판타지	남자	1193.28.15 .40
꿈이없는좀비는죽어버린다.	WorkMake	현대판타지 SF	남자	2079.10.18 .20
선사상최강의매니저	글쟁이S	판타지 현대판타지	남자	5202690.201770.334 .30
알데그랄	라온헤윰	판타지 게임	남자	9705.22.48 .10
선마음을읽는매니저	밀주	현대판타지 퓨전	남자	567593.13841.61 .30
트리스티아	발로텔리	판타지 퓨전	남자	186.0.5 .20
배신자는너희야	ttgtreke..	퓨전 판타지	남자	36.1.2 .20
선레벨업헌터박동현	용아	퓨전 현대판타지	남자	1437202.40038.115 .40
선레벨업헌터박동현	용아	퓨전 현대판타지	남자	1437202.40038.115 .40
복학생이판타지세계로가...	KJCCS	판타지 전쟁·밀리터리	남자	17590.130.40 .40
불굴:포기하지않는자	임창규	퓨전 판타지	남자	82040.2497.125 .40
카엘루이스	달집사	퓨전 현대판타지	여자	226.1.3 .10
선톱스타의킬링필드	권하율	퓨전 현대판타지	남자	937380.25873.201 .30
선톱스타의킬링필드	권하율	퓨전 현대판타지	남자	937380.25873.201 .30
10대	오아우우	로맨스 일반소설	여자	80.0.3 .10
리턴레이드헌터[E]	인기영	판타지 현대판타지	남자	14680.264.21 .40
저주받은네르가의후예	알람시각	판타지	남자	358.0.5 .30
선돌아온쩔컨트리오	아모리아	게임 현대판타지	남자	1374932.60748.439 .30
선문인강승신	정선	무협	남자	794775.17376.164 .50
지옥소년지옥소녀	TV안테나	판타지 공포·미스테리	남자	7308.42.30 .40
선검왕까지레벨업!	실붓	퓨전 판타지	남자	1338511.39376.130 .30
레벨업고양이!	채나비	판타지 퓨전	남자	1067.14.5 .10
숨쉬고싶어	ddookk	일반소설	남자	43.0.1 .20
선역대급근면한창병	세트카	퓨전	남자	2344734.80370.76 .30
선역대급근면한창병	세트카	퓨전	남자	2344734.80370.76 .30
화성에서온쎈놈	고담	퓨전 현대판타지	남자	573068.19428.147 .40
용사님여행기	반지하골룸	라이트노벨 판타지	남자	221.0.2 .40
오초의살인	한우송	현대판타지	남자	0.0.0 .20
오초의살인	한우송	현대판타지	남자	0.0.0 .20
델로멜라니콘	리틀우드	판타지 대체역사	남자	38.0.1 .20
하얀검(평가용독설허용)	su7611	게임 판타지	남자	157.0.6 .10
매직	실눈이	판타지 현대판타지	남자	668.5.6 .10
매직	실눈이	판타지 현대판타지	남자	668.5.6 .10
기다려민	벚꽃달	로맨스	여자	150.0.5 .20
선대박인생샤샤샷	길밖의새	현대판타지 퓨전	남자	603201.16926.177 .40
금발마녀전	녀르미	무협	남자	12094.171.28 .50
이세계로떨어졌다	Jupils84..	현대판타지 라이트노벨	남자	13965.52.113 .40
사랑..	애니마니아	로맨스	같음	308.0.3 .50
선위대한후예[E]	금강	무협 대체역사	남자	3628.124.25 .50
일요일	Ankh	공포·미스테리	남자	51.0.1 .10
일요일	Ankh	공포·미스테리	남자	51.0.1 .10
[FATE]돌고도는달(Moon)...	사신서생	팬픽·패러디	남자	2175.25.13 .20
다리와다리사이	구린암내	현대판타지 퓨전	남자	100899.459.80 .40
어쩌다마왕!	송문	퓨전 판타지	남자	182.2.2 .20
모다깃비	유로목	퓨전 일반소설	같음	145.0.1 .50
원나잇그녀..	하이최영인	일반소설 로맨스	남자	211.2.1 .50
아르테니아온라인	월령술사	게임 판타지	남자	328.0.3 .20
세계의끝시작	정softwar..	라이트노벨	남자	47.0.1 .10
하나의표현	렌상	로맨스	남자	4609.2.25 .40
승리의여신	나인로즈	판타지 로맨스	남자	4.0.0 .40
나의마지막인연	oyth77	로맨스	남자	181.0.1 .20
평범한여행기	마법소년	라이트노벨 일반소설	남자	9979.69.66 .30
올마이티	한지훈	현대판타지	남자	11697.265.10 .40
마왕성이야기	안농하신가	퓨전 판타지	남자	398.0.3 .20
용을부리는자	두부한모.	판타지	남자	26.0.1 .30
창세기	날기억해	판타지 현대판타지	남자	482.0.5 .40
드래곤여행기	꺄아앜	판타지	남자	248.2.2 .10
드래곤여행기	꺄아앜	판타지	남자	248.2.2 .10
20160815	冶花	시·수필 무협	남자	54.0.1 .20
아논	j1qaj	판타지	남자	89.0.1 .20
넋두리	넋두리88	중·단편	남자	60.0.1 .20
별은멀리서봐야아름답다	고3인문계	라이트노벨 현대판타지	남자	0.0.0 .10
짹짹	yjk7485	코믹 학원·일상	남자	419.0.1 .50
여우:아웃사이더의귀환	REDFox7	판타지 퓨전	남자	530.0.10 .30
호잇	yjk7485	판타지 로맨스	같음	91.0.1 .20
선시스템메이저리거	은수랑	스포츠 현대판타지	남자	2982850.79387.279 .40
궁극의멘탈[E]	일상(一想)	퓨전 판타지	남자	878.1.21 .50
궁극의멘탈[E]	일상(一想)	퓨전 판타지	남자	878.1.21 .50
선북천팔가[E]	백린(白麟)	무협	남자	3142.56.21 .50
코더이용호[E]	SOKIN	판타지 퓨전	남자	13622.315.27 .40
코더이용호[E]	SOKIN	판타지 퓨전	남자	13622.315.27 .40
혈신강림	떡밥지존	무협	남자	477.1.2 .50
흡인	문로그	판타지 일반소설	남자	4299.67.30 .40
고검독보	유성의	무협	남자	325456.6781.182 .50
헤이즐넛커피1000원	창만	일반소설	남자	79.0.1 .20
홀리데이	bu4zo	공포·미스테리	남자	106.0.2 .30
홀리데이	bu4zo	공포·미스테리	남자	106.0.2 .30
선영주검을들다	시인단테	판타지 퓨전	남자	2014144.62699.229 .40
죽음같은잠	정softwar..	판타지	남자	31.0.2 .20
백수자고일어나니마왕후보	도라애몽	현대판타지 게임	남자	9075.56.20 .20
죽음같은잠	정softwar..	판타지	남자	31.0.2 .20
당산목이있던자리	DonKessl..	공포·미스테리 추리	남자	633.0.10 .40
하얀방	hlee652	일반소설 중·단편	여자	66.0.1 .20
인형과그주인의이야기	冶花	무협	남자	49.0.1 .20
춘자씨	하늘은99	로맨스 현대판타지	남자	0.0.0 .50
무림일괴[E]	문지기	무협	남자	16011.227.36 .50
이계독존기	건드리고고	판타지 무협	남자	134931.2574.225 .40
달이지다	풍백	판타지 무협	남자	50342.1304.225 .50
달이지다	풍백	판타지 무협	남자	50342.1304.225 .50
검은꽃에지고	풍백	판타지 무협	남자	125205.1274.225 .50
검은꽃에지고	풍백	판타지 무협	남자	125205.1274.225 .50
레트리안전기(RetrianSaga)	태공망a	판타지	남자	7672.66.19 .50
금속인형	hckh1991	SF	남자	669.2.3 .20
삼국지-패왕기	아이시루스	대체역사 퓨전	남자	1193860.41617.257 .30
선시황제가되다	언행일치	대체역사 무협	남자	1133160.31489.266 .30
새로운삶의대가(代價)	PanDaJM	퓨전 판타지	남자	146.0.0 .20
무적고수	9차원소년	무협	남자	1183.4.4 .50
무적고수	9차원소년	무협	남자	1183.4.4 .50
선배틀워치	장형욱	현대판타지 스포츠	남자	1141159.33491.200 .30
Untitled	에비뇽	판타지 SF	남자	37.0.1 .20
더럽게흰문	다다요	퓨전 판타지	남자	58.0.1 .20
권능의잔재	KBH.	판타지	남자	39.0.1 .20
내회귀력150억	페이트노트	현대판타지 게임	남자	85768.1524.42 .20
무림숙수(武林熟手)셰프(...	영은희주선	현대판타지 무협	남자	11896.162.1 .30
미련	소리호아	시·수필	남자	130.0.5 .20
어느여교사의한숨	[未定]	추리 공포·미스테리	남자	628.0.5 .50
어느여교사의한숨	[未定]	추리 공포·미스테리	남자	628.0.5 .50
1874대혁명[E]	다물	대체역사 전쟁·밀리터리	남자	321757.5815.69 .40
선리버스슬러거	한승현	스포츠	남자	3723118.94838.265 .30
늑대소년단	qjrtmxnd..	전쟁·밀리터리 일반소설	남자	126.0.2 .20
하룬[E]	이현비	게임 판타지	남자	47798.968.78 .50
우니드-일월전쟁	bluesilf	판타지	남자	50159.546.164 .40
애프터월드	cowhdgus..	퓨전 판타지	남자	718.2.6 .20
트리비사:탐욕	빵작가	판타지	남자	444.5.5 .20
선본좌는바둑의신이다	구조	현대판타지 스포츠	남자	319034.6273.135 .20
혼혈군주	狂炎	퓨전 판타지	남자	343.2.2 .30
혼혈군주	狂炎	퓨전 판타지	남자	343.2.2 .30
생계형사신	우유김	현대판타지 판타지	남자	1799.11.13 .30
신을믿는우리는신을위...	Poordumb	라이트노벨 판타지	남자	174.0.1 .10
신을믿는우리는신을위...	Poordumb	라이트노벨 판타지	남자	174.0.1 .10
선폭식의군주[E]	브라키오	현대판타지 퓨전	남자	33767.639.18 .40
맨오브더매치[E]	W. HG	스포츠 현대판타지	남자	16862.144.45 .40
마라도나프로젝트	제일잘한일	일반소설 드라마	남자	640.12.8 .50
일인공대[E]	박승현	SF 판타지	남자	88752.1155.36 .40
일인공대[E]	박승현	SF 판타지	남자	88752.1155.36 .40
선초인(超人)각성[E]	박승연	현대판타지 퓨전	남자	20579.288.15 .40
선초인(超人)각성[E]	박승연	현대판타지 퓨전	남자	20579.288.15 .40
찌질이왕유태호	김윤현	판타지 퓨전	남자	99.0.1 .20
생존게임-Doom	브로두	퓨전 게임	남자	0.0.0 .30
이프온리	한지훈	현대판타지	남자	8173.164.11 .40
해가뜨는나라의서기관	sherix02..	판타지 퓨전	남자	174.0.1 .30
타락의군주	그림자꾼	판타지 퓨전	남자	1203259.26856.156 .20
소년금수저물다.	뇌운(雷雲)	현대판타지 퓨전	남자	158286.2593.21 .40
떨어진꽃의노래	ye0N	일반소설 시·수필	남자	575.1.1 .10
로스트네임(아론1부)	간달푸	판타지 퓨전	남자	2917.30.13 .30
선룰더다이아몬드	Walther	현대판타지 스포츠	남자	1277875.32931.188 .30
데스노트를주우면	마법소년	라이트노벨 공포·미스테리	남자	20554.239.99 .20
데스노트를주우면	마법소년	라이트노벨 공포·미스테리	남자	20554.239.99 .20
백제본기의비밀	승후	퓨전 현대판타지	남자	8338.27.66 .40
재	Projecta..	추리 공포·미스테리	남자	1547.40.23 .20
라그나로크-신과인간그리...	리바이언	판타지 현대판타지	남자	8452.22.43 .10
라그나로크-신과인간그리...	리바이언	판타지 현대판타지	남자	8452.22.43 .10
분신이마구마구늘어나!	창술의대가	현대판타지 퓨전	남자	179181.5008.29 .30
검은먹구름에대하여	1초의버프	라이트노벨 판타지	남자	103.0.1 .20
검은먹구름에대하여	1초의버프	라이트노벨 판타지	남자	103.0.1 .20
설렘그리고만남	feeling0..	로맨스 드라마	여자	39.0.1 .10
에이지스	상돌.	현대판타지 퓨전	남자	19.0.1 .10
설렘그리고만남	feeling0..	로맨스 드라마	여자	39.0.1 .10
무명소협	수건을개자	무협	남자	14405.100.19 .50
여의도	제일잘한일	공포·미스테리 추리	남자	592.7.7 .40
선귀환용병이환성	거통	현대판타지 퓨전	남자	1418713.34411.156 .30
그용과나	강철사자	판타지 로맨스	남자	75.0.1 .20
금발마녀전(외전)	녀르미	무협	남자	6377.110.28 .50
바보이야기(조선시대버전)	뜬구름이	판타지 퓨전	남자	158.0.1 .50
복수자들	정softwar..	현대판타지	남자	0.0.0 .20
블랙샷	SheepDOG	판타지 SF	남자	66.1.2 .40
선평범한아트팩터[E]	내스키마	현대판타지 판타지	남자	25946.400.21 .40
메이지워[E]	벽사	판타지 퓨전	남자	4871.132.21 .40
만물요리사[E]	Air-Air	게임 판타지	남자	14377.211.30 .20
레이드마스터[E]	영술사	판타지 퓨전	남자	23104.308.51 .40
만물요리사[E]	Air-Air	게임 판타지	남자	14377.211.30 .20
배설	에비뇽	일반소설 중·단편	남자	140.0.4 .20
퇴마가도련님의연인이요...	Runas	판타지 로맨스	남자	733.0.16 .20
두사람이하나	Runas	판타지 로맨스	남자	148.0.3 .20
추억의시계	jainwats..	라이트노벨	남자	756.3.14 .30
추억의시계	jainwats..	라이트노벨	남자	756.3.14 .30
선마나가닳지않아	렉슈	현대판타지 게임	남자	3028638.79559.251 .30
정체	ongame11..	중·단편 로맨스	같음	33.0.1 .20
정체	ongame11..	중·단편 로맨스	같음	33.0.1 .20
앗!춘향이변했다.누굴까?	노마지지	판타지 일반소설	남자	7022.2.33 .50
90일.	최준희	로맨스 드라마	여자	552.0.5 .20
로제타코드	페르비	퓨전 게임	남자	109.0.4 .20
아토믹(atomic)	verinus	게임 퓨전	남자	189.0.8 .20
아토믹(atomic)	verinus	게임 퓨전	남자	189.0.8 .20
활극과장	잿밥에관심	현대판타지 판타지	남자	410.10.2 .20
죽음에구원은없었다	혼매화	판타지 공포·미스테리	여자	0.0.0 .20
로하테의신	무한애	퓨전 판타지	남자	3948.48.30 .40
로하테의신	무한애	퓨전 판타지	남자	3948.48.30 .40
섹시한세계의뭔가이상한...	루우시엘	판타지 BL	남자	845.1.10 .10
섹시한세계의뭔가이상한...	루우시엘	판타지 BL	남자	845.1.10 .10
DJ미키의별빛흐르는밤	설찬범	판타지 퓨전	남자	258.2.4 .30
마검의소년은언제나외로워	B2K	판타지 라이트노벨	남자	3458.20.33 .10
프리스크시프트(shift)	i소금i	팬픽·패러디	남자	11237.132.36 .30
선천하를삼키다[E]	손연우	무협	남자	20484.404.18 .50
섬이야기	고구마동치	판타지 팬픽·패러디	남자	779.10.10 .20
선자꾸자꾸잘생겨져!	오수정	현대판타지 판타지	남자	2596411.79058.207 .30
[단편]정의에관해서	[未定]	중·단편 일반소설	남자	67.0.1 .40
나린설화	kim92s	판타지 무협	남자	122.0.1 .20
버려진자들의왕	김국밥	판타지	남자	2370.94.38 .30
버려진자들의왕	김국밥	판타지	남자	2370.94.38 .30
신산자출세기(神山子出世記)	푸르샤	무협 추리	남자	46395.381.45 .50
해피엔드	타라미수	라이트노벨	같음	0.0.0 .10
독한놈미친놈	글쟁이	현대판타지 판타지	남자	8477.89.24 .40
백년귀환곽부광	까마귀	현대판타지 판타지	남자	17280.145.27 .40
갓오브솔저	임영기	현대판타지 퓨전	남자	580172.16016.178 .40
꽃무덤	프로타주	로맨스 공포·미스테리	여자	88.0.0 .30
전투마법사	보호종	판타지 SF	같음	0.0.0 .10
페닐리온연대기	remus	판타지	남자	122.0.1 .20
선성역의쿵푸[E]	이리강	현대판타지 퓨전	남자	81116.1795.51 .40
선대한민국검사청정국[E]	까막선생	현대판타지 판타지	남자	68228.1134.24 .40
제국창건기	제임스뽄드	현대판타지 판타지	남자	18250.235.33 .40
선마스터헌터K	프롬헬	현대판타지 퓨전	남자	3644169.108743.183 .30
철수와영이:야누스의재림	흠칫	현대판타지 퓨전	남자	789.29.3 .20
asdftes	매도소녀	무협	남자	55.0.1 .20
우리두리	다슬비	로맨스 SF	남자	36.0.1 .20
우리두리	다슬비	로맨스 SF	남자	36.0.1 .20
선형제의축구	네딸아빠	스포츠 현대판타지	남자	2891397.80954.253 .30
미궁수	멜론만먹고	판타지 퓨전	남자	635.0.5 .20
상실	inwoo225..	판타지 SF	남자	115.0.3 .10
엉터리마술사관찰일기	체인2세	판타지	남자	17832.146.61 .20
시크릿메즈[E]	가프	현대판타지 퓨전	남자	16594.341.24 .40
미스틱에이전트	김영인	현대판타지	남자	35554.640.55 .40
최후에이르는운명	Solitopi..	판타지 퓨전	남자	97251.671.356 .40
[리라이트]	sinofgod	판타지 추리	남자	209.0.11 .30
[리라이트]	sinofgod	판타지 추리	남자	209.0.11 .30
창문은양면이존재하는세계	독인s	현대판타지 일반소설	남자	40.0.1 .20
광인들	cosmicra..	판타지 중·단편	남자	57.0.0 .30
감동이가득한시	명필백수	시·수필	남자	173.0.1 .20
선마법사재키의경험치[E]	정복(禎福)	판타지 퓨전	남자	2497.45.23 .50
선마법사재키의경험치[E]	정복(禎福)	판타지 퓨전	남자	2497.45.23 .50
바라본다너만	이초록	로맨스 드라마	남자	55.0.1 .20
바라본다너만	이초록	로맨스 드라마	남자	55.0.1 .20
마지막검사-지키는자...	낭만곰튕이	퓨전 판타지	남자	959.5.20 .30
묻혀버린세상은밤을고하고	whzm88	현대판타지 공포·미스테리	남자	27.0.1 .20
묻혀버린세상은밤을고하고	whzm88	현대판타지 공포·미스테리	남자	27.0.1 .20
마탄의길	후와이	판타지	남자	52.0.1 .10
붉은기사	비령飛影	판타지 로맨스	여자	284.0.8 .20
어나더월드뷰	자미로	판타지 SF	남자	3344.2.17 .20
무형의마법사	rbwls96	판타지 게임	남자	2348.62.19 .20
미래를듣는라디오	청아람	일반소설 추리	남자	3682.41.8 .50
모두어디로가는걸까	신울땡	중·단편	여자	22.0.1 .20
티버텔	페나이	판타지 퓨전	남자	184.0.3 .20
